date,store_id,item_id,temperature,is_holiday,units_sold
2024-10-23,Durgapur,Milk,25.42,0,54
2024-10-23,Durgapur,Potato,21.72,0,116
2024-10-23,Durgapur,Onion,21.08,0,101
2024-10-23,Durgapur,Dal,27.17,0,86
2024-10-23,Durgapur,Atta,26.76,0,87
2024-10-23,Siliguri,Rice,31.4,0,52
2024-10-23,Siliguri,Wheat,16.03,0,127
2024-10-23,Siliguri,Sugar,26.04,0,161
2024-10-23,Siliguri,Salt,26.86,0,151
2024-10-23,Siliguri,Oil,34.85,0,58
2024-10-23,Siliguri,Milk,27.12,0,73
2024-10-23,Siliguri,Potato,20.65,0,174
2024-10-23,Siliguri,Onion,33.4,0,95
2024-10-23,Siliguri,Dal,28.85,0,195
2024-10-23,Siliguri,Atta,31.37,0,153
2024-10-23,Howrah,Rice,29.18,0,96
2024-10-23,Howrah,Wheat,34.77,0,113
2024-10-23,Howrah,Sugar,32.5,0,99
2024-10-23,Howrah,Salt,25.79,0,158
2024-10-23,Howrah,Oil,24.93,0,140
2024-10-23,Howrah,Milk,19.66,0,154
2024-10-23,Howrah,Potato,17.4,0,100
2024-10-23,Howrah,Onion,27.97,0,138
2024-10-23,Howrah,Dal,25.66,0,115
2024-10-23,Howrah,Atta,31.83,0,163
2024-10-24,Kolkata,Rice,31.1,0,72
2024-10-24,Kolkata,Wheat,27.47,0,46
2024-10-24,Kolkata,Sugar,28.62,0,113
2024-10-24,Kolkata,Salt,31.67,0,89
2024-10-24,Kolkata,Oil,26.75,0,81
2024-10-24,Kolkata,Milk,24.32,0,173
2024-10-24,Kolkata,Potato,27.34,0,100
2024-10-24,Kolkata,Onion,26.79,0,64
2024-10-24,Kolkata,Dal,31.73,0,171
2024-10-24,Kolkata,Atta,21.68,0,161
2024-10-24,Asansol,Rice,28.35,0,95
2024-10-24,Asansol,Wheat,34.25,0,147
2024-10-24,Asansol,Sugar,29.14,0,131
2024-10-24,Asansol,Salt,26.4,0,183
2024-10-24,Asansol,Oil,27.3,0,139
2024-10-24,Asansol,Milk,28.54,0,145
2024-10-24,Asansol,Potato,24.76,0,143
2024-10-24,Asansol,Onion,26.02,0,134
2024-10-24,Asansol,Dal,33.76,0,70
2024-10-24,Asansol,Atta,30.67,0,149
2024-10-24,Durgapur,Rice,28.56,0,111
2024-10-24,Durgapur,Wheat,28.25,0,61
2024-10-24,Durgapur,Sugar,22.23,0,140
2024-10-24,Durgapur,Salt,30.45,0,78
2024-10-24,Durgapur,Oil,23.0,0,142
2024-10-24,Durgapur,Milk,35.17,0,145
2024-10-24,Durgapur,Potato,18.72,0,55
2024-10-24,Durgapur,Onion,29.5,0,116
2024-10-24,Durgapur,Dal,33.97,0,98
2024-10-24,Durgapur,Atta,27.97,0,124
2024-10-24,Siliguri,Rice,28.4,0,93
2024-10-24,Siliguri,Wheat,30.76,0,184
2024-10-24,Siliguri,Sugar,25.85,0,96
2024-10-24,Siliguri,Salt,23.38,0,194
2024-10-24,Siliguri,Oil,17.93,0,139
2024-10-24,Siliguri,Milk,31.74,0,149
2024-10-24,Siliguri,Potato,29.78,0,88
2024-10-24,Siliguri,Onion,30.08,0,143
2024-10-24,Siliguri,Dal,30.37,0,68
2024-10-24,Siliguri,Atta,20.79,0,180
2024-10-24,Howrah,Rice,33.46,0,117
2024-10-24,Howrah,Wheat,22.21,0,76
2024-10-24,Howrah,Sugar,33.69,0,104
2024-10-24,Howrah,Salt,36.47,0,160
2024-10-24,Howrah,Oil,25.02,0,113
2024-10-24,Howrah,Milk,29.99,0,61
2024-10-24,Howrah,Potato,26.88,0,161
2024-10-24,Howrah,Onion,27.15,0,97
2024-10-24,Howrah,Dal,25.54,0,71
2024-10-24,Howrah,Atta,23.01,0,153
2024-10-25,Kolkata,Rice,25.84,0,145
2024-10-25,Kolkata,Wheat,16.66,0,63
2024-10-25,Kolkata,Sugar,22.91,0,68
2024-10-25,Kolkata,Salt,33.04,0,78
2024-10-25,Kolkata,Oil,37.21,0,120
2024-10-25,Kolkata,Milk,20.86,0,141
2024-10-25,Kolkata,Potato,30.17,0,199
2024-10-25,Kolkata,Onion,23.52,0,63
2024-10-25,Kolkata,Dal,27.91,0,141
2024-10-25,Kolkata,Atta,26.27,0,102
2024-10-25,Asansol,Rice,22.87,0,91
2024-10-25,Asansol,Wheat,24.03,0,221
2024-10-25,Asansol,Sugar,23.01,0,91
2024-10-25,Asansol,Salt,36.3,0,54
2024-10-25,Asansol,Oil,23.19,0,187
2024-10-25,Asansol,Milk,35.14,0,132
2024-10-25,Asansol,Potato,30.03,0,56
2024-10-25,Asansol,Onion,36.74,0,83
2024-10-25,Asansol,Dal,23.54,0,150
2024-10-25,Asansol,Atta,28.98,0,154
2024-10-25,Durgapur,Rice,25.47,0,149
2024-10-25,Durgapur,Wheat,35.19,0,71
2024-10-25,Durgapur,Sugar,29.49,0,58
2024-10-25,Durgapur,Salt,27.15,0,61
2024-10-25,Durgapur,Oil,24.92,0,152
2024-10-25,Durgapur,Milk,30.59,0,121
2024-10-25,Durgapur,Potato,26.53,0,122
2024-10-25,Durgapur,Onion,31.01,0,134
2024-10-25,Durgapur,Dal,33.14,0,138
2024-10-25,Durgapur,Atta,31.47,0,135
2024-10-25,Siliguri,Rice,28.94,0,124
2024-10-25,Siliguri,Wheat,22.04,0,123
2024-10-25,Siliguri,Sugar,25.71,0,54
2024-10-25,Siliguri,Salt,22.95,0,173
2024-10-25,Siliguri,Oil,30.76,0,148
2024-10-25,Siliguri,Milk,20.13,0,79
2024-10-25,Siliguri,Potato,24.09,0,225
2024-10-25,Siliguri,Onion,32.77,0,119
2024-10-25,Siliguri,Dal,26.18,0,126
2024-10-25,Siliguri,Atta,35.18,0,48
2024-10-25,Howrah,Rice,21.54,0,206
2024-10-25,Howrah,Wheat,24.38,0,123
2024-10-25,Howrah,Sugar,33.58,0,182
2024-10-25,Howrah,Salt,32.41,0,124
2024-10-25,Howrah,Oil,25.39,0,108
2024-10-25,Howrah,Milk,27.76,0,174
2024-10-25,Howrah,Potato,31.61,0,103
2024-10-25,Howrah,Onion,24.33,0,97
2024-10-25,Howrah,Dal,26.98,0,133
2024-10-25,Howrah,Atta,23.0,0,193
2024-10-26,Kolkata,Rice,37.12,0,102
2024-10-26,Kolkata,Wheat,32.59,0,134
2024-10-26,Kolkata,Sugar,22.13,0,123
2024-10-26,Kolkata,Salt,26.53,0,88
2024-10-26,Kolkata,Oil,26.42,0,56
2024-10-26,Kolkata,Milk,37.35,0,100
2024-10-26,Kolkata,Potato,31.83,0,51
2024-10-26,Kolkata,Onion,33.75,0,159
2024-10-26,Kolkata,Dal,29.39,0,131
2024-10-26,Kolkata,Atta,32.37,0,46
2024-10-26,Asansol,Rice,30.54,0,184
2024-10-26,Asansol,Wheat,33.82,0,77
2024-10-26,Asansol,Sugar,20.09,0,50
2024-10-26,Asansol,Salt,31.33,0,202
2024-10-26,Asansol,Oil,35.04,0,74
2024-10-26,Asansol,Milk,24.31,0,142
2024-10-26,Asansol,Potato,32.71,0,91
2024-10-26,Asansol,Onion,34.55,0,133
2024-10-26,Asansol,Dal,26.29,0,88
2024-10-26,Asansol,Atta,24.84,0,119
2024-10-26,Durgapur,Rice,31.35,0,96
2024-10-26,Durgapur,Wheat,20.78,0,75
2024-10-26,Durgapur,Sugar,32.3,0,82
2024-10-26,Durgapur,Salt,37.45,0,66
2024-10-26,Durgapur,Oil,31.7,0,76
2024-10-26,Durgapur,Milk,34.51,0,137
2024-10-26,Durgapur,Potato,25.35,0,163
2024-10-26,Durgapur,Onion,28.6,0,138
2024-10-26,Durgapur,Dal,33.81,0,122
2024-10-26,Durgapur,Atta,31.13,0,69
2024-10-26,Siliguri,Rice,27.57,0,116
2024-10-26,Siliguri,Wheat,17.93,0,56
2024-10-26,Siliguri,Sugar,26.04,0,75
2024-10-26,Siliguri,Salt,26.98,0,136
2024-10-26,Siliguri,Oil,29.1,0,217
2024-10-26,Siliguri,Milk,26.75,0,146
2024-10-26,Siliguri,Potato,23.28,0,60
2024-10-26,Siliguri,Onion,22.97,0,176
2024-10-26,Siliguri,Dal,26.91,0,72
2024-10-26,Siliguri,Atta,41.14,0,81
2024-10-26,Howrah,Rice,25.06,0,127
2024-10-26,Howrah,Wheat,29.71,0,116
2024-10-26,Howrah,Sugar,21.39,0,129
2024-10-26,Howrah,Salt,18.55,0,214
2024-10-26,Howrah,Oil,29.64,0,115
2024-10-26,Howrah,Milk,30.81,0,167
2024-10-26,Howrah,Potato,25.76,0,99
2024-10-26,Howrah,Onion,35.3,0,122
2024-10-26,Howrah,Dal,25.01,0,162
2024-10-26,Howrah,Atta,22.83,0,174
2024-10-27,Kolkata,Rice,30.45,1,143
2024-10-27,Kolkata,Wheat,25.68,1,176
2024-10-27,Kolkata,Sugar,29.1,1,96
2024-10-27,Kolkata,Salt,27.91,1,181
2024-10-27,Kolkata,Oil,25.95,1,100
2024-10-27,Kolkata,Milk,17.16,1,59
2024-10-27,Kolkata,Potato,25.72,1,135
2024-10-27,Kolkata,Onion,28.08,1,158
2024-10-27,Kolkata,Dal,29.48,1,94
2024-10-27,Kolkata,Atta,34.13,1,80
2024-10-27,Asansol,Rice,26.68,1,204
2024-10-27,Asansol,Wheat,35.41,1,156
2024-10-27,Asansol,Sugar,35.28,1,159
2024-10-27,Asansol,Salt,32.05,1,88
2024-10-27,Asansol,Oil,26.96,1,246
2024-10-27,Asansol,Milk,28.86,1,146
2024-10-27,Asansol,Potato,24.91,1,167
2024-10-27,Asansol,Onion,27.19,1,157
2024-10-27,Asansol,Dal,28.98,1,185
2024-10-27,Asansol,Atta,32.77,1,146
2024-10-27,Durgapur,Rice,33.98,1,112
2024-10-27,Durgapur,Wheat,29.17,1,96
2024-10-27,Durgapur,Sugar,27.03,1,222
2024-10-27,Durgapur,Salt,24.47,1,70
2024-10-27,Durgapur,Oil,21.33,1,221
2024-10-27,Durgapur,Milk,30.25,1,221
2024-10-27,Durgapur,Potato,27.36,1,144
2024-10-27,Durgapur,Onion,25.1,1,118
2024-10-27,Durgapur,Dal,21.79,1,206
2024-10-27,Durgapur,Atta,22.98,1,167
2024-10-27,Siliguri,Rice,31.3,1,90
2024-10-27,Siliguri,Wheat,29.54,1,68
2024-10-27,Siliguri,Sugar,34.79,1,63
2024-10-27,Siliguri,Salt,29.66,1,88
2024-10-27,Siliguri,Oil,30.33,1,126
2024-10-27,Siliguri,Milk,27.01,1,89
2024-10-27,Siliguri,Potato,30.7,1,106
2024-10-27,Siliguri,Onion,24.23,1,158
2024-10-27,Siliguri,Dal,28.36,1,137
2024-10-27,Siliguri,Atta,23.47,1,76
2024-10-27,Howrah,Rice,30.04,1,134
2024-10-27,Howrah,Wheat,35.74,1,198
2024-10-27,Howrah,Sugar,27.41,1,160
2024-10-27,Howrah,Salt,23.85,1,240
2024-10-27,Howrah,Oil,29.16,1,67
2024-10-27,Howrah,Milk,30.83,1,183
2024-10-27,Howrah,Potato,30.17,1,56
2024-10-27,Howrah,Onion,28.53,1,220
2024-10-27,Howrah,Dal,27.4,1,97
2024-10-27,Howrah,Atta,30.94,1,79
2024-10-28,Kolkata,Rice,32.62,0,192
2024-10-28,Kolkata,Wheat,20.15,0,71
2024-10-28,Kolkata,Sugar,28.91,0,74
2024-10-28,Kolkata,Salt,25.76,0,63
2024-10-28,Kolkata,Oil,26.9,0,118
2024-10-28,Kolkata,Milk,18.45,0,170
2024-10-28,Kolkata,Potato,26.07,0,79
2024-10-28,Kolkata,Onion,27.45,0,191
2024-10-28,Kolkata,Dal,28.35,0,164
2024-10-28,Kolkata,Atta,28.92,0,125
2024-10-28,Asansol,Rice,24.16,0,89
2024-10-28,Asansol,Wheat,25.56,0,186
2024-10-28,Asansol,Sugar,31.88,0,49
2024-10-28,Asansol,Salt,34.25,0,71
2024-10-28,Asansol,Oil,32.33,0,46
2024-10-28,Asansol,Milk,28.04,0,120
2024-10-28,Asansol,Potato,20.6,0,74
2024-10-28,Asansol,Onion,30.31,0,142
2024-10-28,Asansol,Dal,28.53,0,107
2024-10-28,Asansol,Atta,22.11,0,76
2024-10-28,Durgapur,Rice,20.74,0,125
2024-10-28,Durgapur,Wheat,22.54,0,78
2024-10-28,Durgapur,Sugar,28.49,0,174
2024-10-28,Durgapur,Salt,25.22,0,181
2024-10-28,Durgapur,Oil,22.33,0,145
2024-10-28,Durgapur,Milk,27.46,0,101
2024-10-28,Durgapur,Potato,24.11,0,95
2024-10-28,Durgapur,Onion,33.5,0,155
2024-10-28,Durgapur,Dal,22.67,0,67
2024-10-28,Durgapur,Atta,29.13,0,91
2024-10-28,Siliguri,Rice,32.08,0,144
2024-10-28,Siliguri,Wheat,24.75,0,48
2024-10-28,Siliguri,Sugar,28.63,0,190
2024-10-28,Siliguri,Salt,36.08,0,172
2024-10-28,Siliguri,Oil,25.59,0,74
2024-10-28,Siliguri,Milk,33.54,0,176
2024-10-28,Siliguri,Potato,24.24,0,84
2024-10-28,Siliguri,Onion,37.87,0,169
2024-10-28,Siliguri,Dal,26.1,0,131
2024-10-28,Siliguri,Atta,28.72,0,130
2024-10-28,Howrah,Rice,22.51,0,117
2024-10-28,Howrah,Wheat,20.27,0,145
2024-10-28,Howrah,Sugar,29.67,0,169
2024-10-28,Howrah,Salt,29.91,0,164
2024-10-28,Howrah,Oil,25.98,0,73
2024-10-28,Howrah,Milk,30.13,0,91
2024-10-28,Howrah,Potato,28.18,0,202
2024-10-28,Howrah,Onion,26.39,0,136
2024-10-28,Howrah,Dal,24.25,0,148
2024-10-28,Howrah,Atta,28.05,0,48
2024-10-29,Kolkata,Rice,26.26,0,105
2024-10-29,Kolkata,Wheat,27.76,0,200
2024-10-29,Kolkata,Sugar,28.65,0,139
2024-10-29,Kolkata,Salt,33.6,0,112
2024-10-29,Kolkata,Oil,24.45,0,63
2024-10-29,Kolkata,Milk,37.35,0,159
2024-10-29,Kolkata,Potato,26.14,0,139
2024-10-29,Kolkata,Onion,32.96,0,67
2024-10-29,Kolkata,Dal,34.85,0,132
2024-10-29,Kolkata,Atta,32.65,0,81
2024-10-29,Asansol,Rice,22.58,0,65
2024-10-29,Asansol,Wheat,26.47,0,101
2024-10-29,Asansol,Sugar,28.51,0,61
2024-10-29,Asansol,Salt,31.6,0,64
2024-10-29,Asansol,Oil,35.8,0,57
2024-10-29,Asansol,Milk,31.47,0,91
2024-10-29,Asansol,Potato,26.85,0,109
2024-10-29,Asansol,Onion,16.15,0,144
2024-10-29,Asansol,Dal,31.45,0,195
2024-10-29,Asansol,Atta,26.83,0,107
2024-10-29,Durgapur,Rice,22.41,0,121
2024-10-29,Durgapur,Wheat,21.01,0,165
2024-10-29,Durgapur,Sugar,31.53,0,167
2024-10-29,Durgapur,Salt,34.75,0,192
2024-10-29,Durgapur,Oil,26.54,0,173
2024-10-29,Durgapur,Milk,31.15,0,184
2024-10-29,Durgapur,Potato,30.15,0,197
2024-10-29,Durgapur,Onion,24.44,0,98
2024-10-29,Durgapur,Dal,28.24,0,96
2024-10-29,Durgapur,Atta,32.54,0,158
2024-10-29,Siliguri,Rice,22.83,0,188
2024-10-29,Siliguri,Wheat,28.85,0,146
2024-10-29,Siliguri,Sugar,32.7,0,182
2024-10-29,Siliguri,Salt,28.61,0,132
2024-10-29,Siliguri,Oil,24.69,0,139
2024-10-29,Siliguri,Milk,18.81,0,101
2024-10-29,Siliguri,Potato,32.67,0,169
2024-10-29,Siliguri,Onion,26.01,0,94
2024-10-29,Siliguri,Dal,31.05,0,48
2024-10-29,Siliguri,Atta,30.81,0,119
2024-10-29,Howrah,Rice,29.3,0,118
2024-10-29,Howrah,Wheat,29.94,0,59
2024-10-29,Howrah,Sugar,29.25,0,151
2024-10-29,Howrah,Salt,27.4,0,114
2024-10-29,Howrah,Oil,30.59,0,94
2024-10-29,Howrah,Milk,31.76,0,102
2024-10-29,Howrah,Potato,30.18,0,169
2024-10-29,Howrah,Onion,24.36,0,175
2024-10-29,Howrah,Dal,23.76,0,96
2024-10-29,Howrah,Atta,27.49,0,96
2024-10-30,Kolkata,Rice,32.29,0,93
2024-10-30,Kolkata,Wheat,30.88,0,142
2024-10-30,Kolkata,Sugar,27.29,0,144
2024-10-30,Kolkata,Salt,24.73,0,61
2024-10-30,Kolkata,Oil,31.17,0,107
2024-10-30,Kolkata,Milk,31.22,0,99
2024-10-30,Kolkata,Potato,25.32,0,184
2024-10-30,Kolkata,Onion,24.73,0,40
2024-10-30,Kolkata,Dal,27.66,0,129
2024-10-30,Kolkata,Atta,35.91,0,176
2024-10-30,Asansol,Rice,29.65,0,113
2024-10-30,Asansol,Wheat,31.2,0,117
2024-10-30,Asansol,Sugar,27.51,0,87
2024-10-30,Asansol,Salt,34.64,0,149
2024-10-30,Asansol,Oil,20.51,0,172
2024-10-30,Asansol,Milk,28.16,0,126
2024-10-30,Asansol,Potato,36.02,0,192
2024-10-30,Asansol,Onion,23.34,0,169
2024-10-30,Asansol,Dal,31.45,0,125
2024-10-30,Asansol,Atta,25.87,0,102
2024-10-30,Durgapur,Rice,29.04,0,155
2024-10-30,Durgapur,Wheat,33.09,0,100
2024-10-30,Durgapur,Sugar,32.65,0,104
2024-10-30,Durgapur,Salt,20.19,0,110
2024-10-30,Durgapur,Oil,34.23,0,77
2024-10-30,Durgapur,Milk,35.08,0,113
2024-10-30,Durgapur,Potato,23.83,0,64
2024-10-30,Durgapur,Onion,14.81,0,158
2024-10-30,Durgapur,Dal,31.07,0,86
2024-10-30,Durgapur,Atta,29.74,0,69
2024-10-30,Siliguri,Rice,20.31,0,104
2024-10-30,Siliguri,Wheat,34.63,0,192
2024-10-30,Siliguri,Sugar,24.24,0,97
2024-10-30,Siliguri,Salt,33.15,0,113
2024-10-30,Siliguri,Oil,22.16,0,124
2024-10-30,Siliguri,Milk,30.4,0,154
2024-10-30,Siliguri,Potato,25.48,0,53
2024-10-30,Siliguri,Onion,29.86,0,68
2024-10-30,Siliguri,Dal,29.08,0,136
2024-10-30,Siliguri,Atta,24.78,0,54
2024-10-30,Howrah,Rice,22.48,0,42
2024-10-30,Howrah,Wheat,29.78,0,117
2024-10-30,Howrah,Sugar,28.57,0,121
2024-10-30,Howrah,Salt,22.65,0,60
2024-10-30,Howrah,Oil,23.22,0,134
2024-10-30,Howrah,Milk,31.04,0,70
2024-10-30,Howrah,Potato,28.26,0,47
2024-10-30,Howrah,Onion,27.06,0,111
2024-10-30,Howrah,Dal,28.84,0,182
2024-10-30,Howrah,Atta,28.36,0,138
2024-10-31,Kolkata,Rice,27.03,0,80
2024-10-31,Kolkata,Wheat,28.76,0,107
2024-10-31,Kolkata,Sugar,20.18,0,97
2024-10-31,Kolkata,Salt,36.66,0,99
2024-10-31,Kolkata,Oil,25.81,0,145
2024-10-31,Kolkata,Milk,25.83,0,98
2024-10-31,Kolkata,Potato,33.57,0,150
2024-10-31,Kolkata,Onion,26.01,0,200
2024-10-31,Kolkata,Dal,21.39,0,101
2024-10-31,Kolkata,Atta,28.62,0,198
2024-10-31,Asansol,Rice,24.98,0,155
2024-10-31,Asansol,Wheat,31.59,0,125
2024-10-31,Asansol,Sugar,32.02,0,222
2024-10-31,Asansol,Salt,33.4,0,159
2024-10-31,Asansol,Oil,32.27,0,138
2024-10-31,Asansol,Milk,37.97,0,198
2024-10-31,Asansol,Potato,25.64,0,74
2024-10-31,Asansol,Onion,30.02,0,144
2024-10-31,Asansol,Dal,17.71,0,46
2024-10-31,Asansol,Atta,24.11,0,64
2024-10-31,Durgapur,Rice,30.64,0,142
2024-10-31,Durgapur,Wheat,33.79,0,164
2024-10-31,Durgapur,Sugar,22.97,0,65
2024-10-31,Durgapur,Salt,29.38,0,52
2024-10-31,Durgapur,Oil,32.23,0,108
2024-10-31,Durgapur,Milk,23.69,0,151
2024-10-31,Durgapur,Potato,23.98,0,91
2024-10-31,Durgapur,Onion,32.28,0,50
2024-10-31,Durgapur,Dal,23.79,0,179
2024-10-31,Durgapur,Atta,28.73,0,149
2024-10-31,Siliguri,Rice,20.62,0,62
2024-10-31,Siliguri,Wheat,21.48,0,173
2024-10-31,Siliguri,Sugar,29.29,0,223
2024-10-31,Siliguri,Salt,31.32,0,196
2024-10-31,Siliguri,Oil,31.36,0,97
2024-10-31,Siliguri,Milk,33.75,0,99
2024-10-31,Siliguri,Potato,17.53,0,157
2024-10-31,Siliguri,Onion,26.07,0,152
2024-10-31,Siliguri,Dal,28.16,0,55
2024-10-31,Siliguri,Atta,24.73,0,162
2024-10-31,Howrah,Rice,22.69,0,181
2024-10-31,Howrah,Wheat,28.57,0,215
2024-10-31,Howrah,Sugar,24.65,0,111
2024-10-31,Howrah,Salt,28.21,0,125
2024-10-31,Howrah,Oil,39.62,0,112
2024-10-31,Howrah,Milk,23.08,0,147
2024-10-31,Howrah,Potato,26.96,0,141
2024-10-31,Howrah,Onion,35.81,0,154
2024-10-31,Howrah,Dal,25.65,0,219
2024-10-31,Howrah,Atta,29.77,0,112
2024-11-01,Kolkata,Rice,31.32,0,86
2024-11-01,Kolkata,Wheat,33.08,0,150
2024-11-01,Kolkata,Sugar,28.72,0,74
2024-11-01,Kolkata,Salt,39.46,0,152
2024-11-01,Kolkata,Oil,23.8,0,89
2024-11-01,Kolkata,Milk,31.99,0,163
2024-11-01,Kolkata,Potato,21.0,0,178
2024-11-01,Kolkata,Onion,28.43,0,148
2024-11-01,Kolkata,Dal,25.09,0,129
2024-11-01,Kolkata,Atta,22.39,0,95
2024-11-01,Asansol,Rice,31.48,0,79
2024-11-01,Asansol,Wheat,25.85,0,200
2024-11-01,Asansol,Sugar,33.57,0,163
2024-11-01,Asansol,Salt,28.52,0,185
2024-11-01,Asansol,Oil,19.86,0,66
2024-11-01,Asansol,Milk,25.53,0,113
2024-11-01,Asansol,Potato,22.57,0,60
2024-11-01,Asansol,Onion,30.5,0,181
2024-11-01,Asansol,Dal,26.29,0,78
2024-11-01,Asansol,Atta,19.17,0,169
2024-11-01,Durgapur,Rice,29.56,0,107
2024-11-01,Durgapur,Wheat,33.31,0,151
2024-11-01,Durgapur,Sugar,22.74,0,47
2024-11-01,Durgapur,Salt,23.36,0,181
2024-11-01,Durgapur,Oil,32.0,0,66
2024-11-01,Durgapur,Milk,28.99,0,208
2024-11-01,Durgapur,Potato,28.75,0,197
2024-11-01,Durgapur,Onion,28.14,0,131
2024-11-01,Durgapur,Dal,19.98,0,183
2024-11-01,Durgapur,Atta,25.86,0,55
2024-11-01,Siliguri,Rice,26.0,0,85
2024-11-01,Siliguri,Wheat,30.58,0,126
2024-11-01,Siliguri,Sugar,25.3,0,152
2024-11-01,Siliguri,Salt,15.89,0,161
2024-11-01,Siliguri,Oil,23.37,0,71
2024-11-01,Siliguri,Milk,34.1,0,130
2024-11-01,Siliguri,Potato,29.46,0,67
2024-11-01,Siliguri,Onion,36.8,0,100
2024-11-01,Siliguri,Dal,32.27,0,92
2024-11-01,Siliguri,Atta,25.76,0,55
2024-11-01,Howrah,Rice,31.51,0,108
2024-11-01,Howrah,Wheat,30.22,0,57
2024-11-01,Howrah,Sugar,26.83,0,127
2024-11-01,Howrah,Salt,38.08,0,144
2024-11-01,Howrah,Oil,43.66,0,155
2024-11-01,Howrah,Milk,32.92,0,79
2024-11-01,Howrah,Potato,26.58,0,167
2024-11-01,Howrah,Onion,31.65,0,133
2024-11-01,Howrah,Dal,23.96,0,102
2024-11-01,Howrah,Atta,31.73,0,57
2024-11-02,Kolkata,Rice,23.01,0,209
2024-11-02,Kolkata,Wheat,32.21,0,73
2024-11-02,Kolkata,Sugar,24.97,0,57
2024-11-02,Kolkata,Salt,23.75,0,158
2024-11-02,Kolkata,Oil,22.07,0,130
2024-11-02,Kolkata,Milk,37.65,0,156
2024-11-02,Kolkata,Potato,27.78,0,108
2024-11-02,Kolkata,Onion,25.63,0,101
2024-11-02,Kolkata,Dal,29.2,0,90
2024-11-02,Kolkata,Atta,27.21,0,129
2024-11-02,Asansol,Rice,28.5,0,157
2024-11-02,Asansol,Wheat,30.26,0,156
2024-11-02,Asansol,Sugar,29.14,0,112
2024-11-02,Asansol,Salt,28.46,0,53
2024-11-02,Asansol,Oil,32.3,0,181
2024-11-02,Asansol,Milk,22.71,0,137
2024-11-02,Asansol,Potato,33.3,0,104
2024-11-02,Asansol,Onion,22.03,0,102
2024-11-02,Asansol,Dal,19.62,0,199
2024-11-02,Asansol,Atta,27.82,0,128
2024-11-02,Durgapur,Rice,18.69,0,52
2024-11-02,Durgapur,Wheat,40.6,0,64
2024-11-02,Durgapur,Sugar,31.85,0,152
2024-11-02,Durgapur,Salt,26.9,0,92
2024-11-02,Durgapur,Oil,26.89,0,171
2024-11-02,Durgapur,Milk,33.17,0,117
2024-11-02,Durgapur,Potato,25.54,0,96
2024-11-02,Durgapur,Onion,25.01,0,127
2024-11-02,Durgapur,Dal,30.31,0,101
2024-11-02,Durgapur,Atta,25.37,0,89
2024-11-02,Siliguri,Rice,37.32,0,134
2024-11-02,Siliguri,Wheat,29.94,0,134
2024-11-02,Siliguri,Sugar,34.33,0,86
2024-11-02,Siliguri,Salt,30.35,0,112
2024-11-02,Siliguri,Oil,32.62,0,194
2024-11-02,Siliguri,Milk,24.96,0,104
2024-11-02,Siliguri,Potato,27.33,0,215
2024-11-02,Siliguri,Onion,21.89,0,68
2024-11-02,Siliguri,Dal,27.79,0,92
2024-11-02,Siliguri,Atta,25.66,0,162
2024-11-02,Howrah,Rice,31.95,0,195
2024-11-02,Howrah,Wheat,33.25,0,103
2024-11-02,Howrah,Sugar,36.54,0,218
2024-11-02,Howrah,Salt,28.37,0,188
2024-11-02,Howrah,Oil,32.71,0,115
2024-11-02,Howrah,Milk,22.78,0,116
2024-11-02,Howrah,Potato,29.37,0,144
2024-11-02,Howrah,Onion,21.35,0,174
2024-11-02,Howrah,Dal,30.08,0,76
2024-11-02,Howrah,Atta,28.29,0,129
2024-11-03,Kolkata,Rice,36.38,1,146
2024-11-03,Kolkata,Wheat,24.76,1,218
2024-11-03,Kolkata,Sugar,25.97,1,263
2024-11-03,Kolkata,Salt,27.31,1,105
2024-11-03,Kolkata,Oil,37.95,1,118
2024-11-03,Kolkata,Milk,22.79,1,137
2024-11-03,Kolkata,Potato,35.57,1,200
2024-11-03,Kolkata,Onion,40.47,1,97
2024-11-03,Kolkata,Dal,37.13,1,249
2024-11-03,Kolkata,Atta,26.77,1,69
2024-11-03,Asansol,Rice,30.77,1,102
2024-11-03,Asansol,Wheat,25.28,1,257
2024-11-03,Asansol,Sugar,28.79,1,174
2024-11-03,Asansol,Salt,34.68,1,150
2024-11-03,Asansol,Oil,38.75,1,82
2024-11-03,Asansol,Milk,31.22,1,184
2024-11-03,Asansol,Potato,24.93,1,120
2024-11-03,Asansol,Onion,32.95,1,200
2024-11-03,Asansol,Dal,23.26,1,265
2024-11-03,Asansol,Atta,21.14,1,174
2024-11-03,Durgapur,Rice,30.72,1,102
2024-11-03,Durgapur,Wheat,29.86,1,136
2024-11-03,Durgapur,Sugar,24.76,1,88
2024-11-03,Durgapur,Salt,22.17,1,196
2024-11-03,Durgapur,Oil,39.72,1,217
2024-11-03,Durgapur,Milk,30.51,1,78
2024-11-03,Durgapur,Potato,25.59,1,188
2024-11-03,Durgapur,Onion,23.59,1,213
2024-11-03,Durgapur,Dal,26.45,1,156
2024-11-03,Durgapur,Atta,35.22,1,206
2024-11-03,Siliguri,Rice,27.91,1,145
2024-11-03,Siliguri,Wheat,38.09,1,202
2024-11-03,Siliguri,Sugar,20.2,1,246
2024-11-03,Siliguri,Salt,27.43,1,60
2024-11-03,Siliguri,Oil,24.9,1,245
2024-11-03,Siliguri,Milk,35.15,1,77
2024-11-03,Siliguri,Potato,31.87,1,154
2024-11-03,Siliguri,Onion,28.07,1,249
